account_id,initial_risk_category,kyc_documentation_completeness,onboarding_channel,onboarding_device_id,opened_at
A03925,normal_risk_cdd,0.9406650615646568,app,DEV003925,2024-04-11
A03926,normal_risk_cdd,0.9831292887015683,branch,DEV003926,2023-03-05
A03927,normal_risk_cdd,0.7900483375268187,app,DEV003927,2023-09-19
A03928,lower_risk_sdd,0.6289298659641621,app,DEV003928,2022-02-21
A03929,higher_risk_edd,0.9780746461163758,branch,DEV003929,2025-08-24
A03930,normal_risk_cdd,0.8889279198198888,app,DEV003930,2022-02-13
A03931,normal_risk_cdd,0.8082106912606964,branch,DEV003931,2022-09-28
A03932,normal_risk_cdd,1.0,branch,DEV003932,2023-01-20
A03933,lower_risk_sdd,0.6837676212436137,app,DEV003933,2022-08-07
A03934,normal_risk_cdd,0.8925106726776442,partner_institution,DEV003934,2025-09-19
A03935,normal_risk_cdd,0.9907107265209404,branch,DEV003935,2025-01-23
A03936,normal_risk_cdd,0.8140750699804328,app,DEV003936,2025-12-01
A03937,normal_risk_cdd,0.8429254498846177,app,DEV003937,2022-09-16
A03938,normal_risk_cdd,0.7497342216782696,app,DEV003938,2024-06-29
A03939,lower_risk_sdd,0.6362119622197138,branch,DEV003939,2024-06-19
A03940,lower_risk_sdd,0.530885798085171,partner_institution,DEV003940,2023-06-19
A03941,normal_risk_cdd,0.9098279483354538,branch,DEV003941,2024-03-21
A03942,normal_risk_cdd,0.8835997400055994,app,DEV003942,2023-05-11
A03943,normal_risk_cdd,0.8278344554369168,app,DEV003943,2022-02-25
A03944,normal_risk_cdd,0.8419661033745721,app,DEV003944,2024-08-01
A03945,normal_risk_cdd,0.9109173132151192,app,DEV003945,2022-05-01
A03946,normal_risk_cdd,0.7591363130488081,app,DEV003946,2023-10-12
A03947,lower_risk_sdd,0.6663334293962019,app,DEV003947,2024-05-30
A03948,normal_risk_cdd,0.9059607845166996,app,DEV003948,2022-03-22
A03949,normal_risk_cdd,0.7074180738074206,app,DEV003949,2023-12-16
A03950,normal_risk_cdd,0.9047950404561615,app,DEV003950,2025-05-29
A03951,higher_risk_edd,0.8160750029390746,app,DEV003951,2024-10-07
A03952,higher_risk_edd,0.9405924412918774,app,DEV003952,2022-07-09
A03953,normal_risk_cdd,0.7569287116723818,app,DEV003953,2023-11-06
A03954,lower_risk_sdd,0.7644997263432012,partner_institution,DEV003954,2023-09-01
A03955,normal_risk_cdd,0.7574303156678122,app,DEV003955,2023-03-06
A03956,higher_risk_edd,0.8179848086427693,app,DEV003956,2025-02-20
A03957,higher_risk_edd,0.9606681713277052,app,DEV003957,2025-07-19
A03958,lower_risk_sdd,0.6169037615983342,app,DEV003958,2024-02-24
A03959,normal_risk_cdd,0.7296315817068854,app,DEV003959,2022-03-21
A03960,normal_risk_cdd,0.892065215932388,app,DEV003960,2025-05-30
A03961,lower_risk_sdd,0.4906800750040256,app,DEV003961,2023-01-11
A03962,normal_risk_cdd,0.76710072219335,app,DEV003962,2021-12-24
A03963,normal_risk_cdd,0.8039825383663372,app,DEV003963,2025-07-13
A03964,normal_risk_cdd,0.9141777913724112,app,DEV003964,2025-05-21
A03965,lower_risk_sdd,0.7536374693610521,app,DEV003965,2022-06-04
A03966,normal_risk_cdd,0.9382225797862058,app,DEV003966,2025-06-26
A03967,normal_risk_cdd,0.8377380967630214,app,DEV003967,2022-12-05
A03968,normal_risk_cdd,0.6558153404163874,app,DEV003968,2022-09-18
A03969,lower_risk_sdd,0.6812682416974847,app,DEV003969,2024-08-29
A03970,higher_risk_edd,1.0,app,DEV003970,2024-09-30
A03971,lower_risk_sdd,0.7487032326250854,app,DEV003971,2023-10-28
A03972,normal_risk_cdd,0.8870359207794976,app,DEV003972,2023-11-19
A03973,normal_risk_cdd,0.7548397788529237,app,DEV003973,2022-06-17
A03974,lower_risk_sdd,0.6079754397097268,app,DEV003974,2023-07-16
A03975,normal_risk_cdd,1.0,app,DEV003975,2022-01-09
A03976,lower_risk_sdd,0.5366616372268693,app,DEV003976,2024-12-15
A03977,lower_risk_sdd,0.5581727017479692,app,DEV003977,2024-10-15
A03978,normal_risk_cdd,0.9254041240932228,app,DEV003978,2024-12-13
A03979,normal_risk_cdd,0.8155072604155578,app,DEV003979,2023-04-21
A03980,lower_risk_sdd,0.5554595902236302,branch,DEV003980,2025-10-14
A03981,normal_risk_cdd,0.9722376942978412,app,DEV003981,2022-06-17
A03982,normal_risk_cdd,0.8868844782516112,app,DEV003982,2022-10-25
A03983,normal_risk_cdd,0.8194559068498257,app,DEV003983,2021-12-11
A03984,normal_risk_cdd,0.7583380131280387,app,DEV003984,2022-01-24
A03985,lower_risk_sdd,0.8137925251087951,app,DEV003985,2025-08-21
A03986,normal_risk_cdd,0.8480438545002714,branch,DEV003986,2022-11-29
A03987,normal_risk_cdd,0.9617862449975596,app,DEV003987,2023-11-23
A03988,higher_risk_edd,1.0,app,DEV003988,2022-12-17
A03989,higher_risk_edd,0.9083278750669412,app,DEV003989,2022-05-28
A03990,higher_risk_edd,0.9089647108008174,branch,DEV003990,2023-07-29
A03991,normal_risk_cdd,0.9657051918347136,partner_institution,DEV003991,2025-11-28
A03992,lower_risk_sdd,0.7670013866095983,branch,DEV003992,2022-06-10
A03993,normal_risk_cdd,0.6998467219103413,app,DEV003993,2024-02-29
A03994,normal_risk_cdd,0.8939824208785754,app,DEV003994,2024-01-28
A03995,lower_risk_sdd,0.6403028156221104,app,DEV003995,2023-07-28
A03996,lower_risk_sdd,0.5673341469649196,app,DEV003996,2022-04-02
A03997,normal_risk_cdd,0.8709396875773757,app,DEV003997,2023-10-21
A03998,normal_risk_cdd,0.7420322567210884,partner_institution,DEV003998,2025-01-31
A03999,normal_risk_cdd,0.812683571628312,app,DEV003999,2022-12-21
A04000,normal_risk_cdd,0.7861221013784025,app,DEV004000,2023-05-17
A04001,normal_risk_cdd,0.8100166988675201,app,DEV004001,2025-08-28
A04002,normal_risk_cdd,0.8442817205070408,app,DEV004002,2023-10-11
A04003,normal_risk_cdd,0.768754667047561,app,DEV004003,2022-10-05
A04004,normal_risk_cdd,0.9758543223098638,branch,DEV004004,2022-05-13
A04005,normal_risk_cdd,0.88946265867153,app,DEV004005,2024-10-12
A04006,normal_risk_cdd,0.9935650422705644,app,DEV004006,2023-10-26
A04007,normal_risk_cdd,0.8371936024737584,app,DEV004007,2022-08-09
A04008,normal_risk_cdd,0.8060968030162312,app,DEV004008,2023-07-28
A04009,normal_risk_cdd,0.9906732491594422,app,DEV004009,2024-03-26
A04010,normal_risk_cdd,0.8037552208100812,app,DEV004010,2025-03-07
A04011,normal_risk_cdd,0.83573663824087,app,DEV004011,2025-09-30
A04012,higher_risk_edd,1.0,app,DEV004012,2023-02-22
A04013,lower_risk_sdd,0.5509819353362178,branch,DEV004013,2022-01-16
A04014,normal_risk_cdd,0.906903574783492,app,DEV004014,2023-07-03
A04015,normal_risk_cdd,0.8966677652931682,app,DEV004015,2022-10-12
A04016,normal_risk_cdd,0.9515460254430266,branch,DEV004016,2023-03-13
A04017,normal_risk_cdd,0.9212035602408112,app,DEV004017,2024-07-09
A04018,lower_risk_sdd,0.7539982682302057,branch,DEV004018,2023-10-26
A04019,normal_risk_cdd,0.8411662479593272,partner_institution,DEV004019,2024-11-01
A04020,normal_risk_cdd,0.7809863745034351,branch,DEV004020,2025-01-08
A04021,normal_risk_cdd,1.0,app,DEV004021,2023-07-21
A04022,normal_risk_cdd,0.7278643507582426,app,DEV004022,2023-04-28
A04023,higher_risk_edd,0.8358789536900953,app,DEV004023,2021-12-12
A04024,normal_risk_cdd,0.8952102432407065,app,DEV004024,2024-12-20
A04025,higher_risk_edd,1.0,partner_institution,DEV004025,2024-10-02
A04026,normal_risk_cdd,0.8651640676731331,app,DEV004026,2025-04-02
A04027,normal_risk_cdd,0.9299442959761764,app,DEV004027,2022-02-08
A04028,normal_risk_cdd,0.6903357818022433,app,DEV004028,2022-10-11
A04029,higher_risk_edd,0.910036403025509,app,DEV004029,2024-08-04
A04030,normal_risk_cdd,0.7000841754285393,app,DEV004030,2022-01-08
A04031,normal_risk_cdd,0.9124328766582928,app,DEV004031,2023-02-01
A04032,normal_risk_cdd,0.7262214938728788,app,DEV004032,2024-01-02
A04033,normal_risk_cdd,0.7477744923173882,branch,DEV004033,2024-05-20
A04034,lower_risk_sdd,0.6911220163969123,app,DEV004034,2023-08-19
A04035,normal_risk_cdd,0.9349459481614184,branch,DEV004035,2025-07-30
A04036,normal_risk_cdd,0.8372825513416626,app,DEV004036,2025-03-25
A04037,normal_risk_cdd,0.8956138003286808,branch,DEV004037,2022-02-25
A04038,normal_risk_cdd,0.8930230533498473,app,DEV004038,2025-02-02
A04039,normal_risk_cdd,0.8327658512446022,app,DEV004039,2025-04-06
A04040,normal_risk_cdd,0.7624235613691001,branch,DEV004040,2022-06-17
A04041,normal_risk_cdd,0.8951913125507713,app,DEV004041,2022-02-13
A04042,lower_risk_sdd,0.6990476552620066,app,DEV004042,2022-08-18
A04043,higher_risk_edd,1.0,app,DEV004043,2025-07-04
A04044,normal_risk_cdd,0.8749653139263118,app,DEV004044,2022-07-18
A04045,normal_risk_cdd,0.7565200069216539,branch,DEV004045,2024-11-05
A04046,normal_risk_cdd,0.9052272129095345,app,DEV004046,2025-11-16
A04047,normal_risk_cdd,0.8498895135817327,branch,DEV004047,2022-03-20
A04048,normal_risk_cdd,0.8113810044541325,app,DEV004048,2024-11-04
A04049,normal_risk_cdd,0.826429133024503,app,DEV004049,2023-04-09
A04050,higher_risk_edd,0.8947794257287696,branch,DEV004050,2025-08-16
A04051,normal_risk_cdd,0.9211075023083544,app,DEV004051,2025-02-27
A04052,normal_risk_cdd,0.7365508213135984,app,DEV004052,2022-05-18
A04053,normal_risk_cdd,0.7705211252154865,app,DEV004053,2023-07-16
A04054,normal_risk_cdd,0.8236981692262644,app,DEV004054,2021-11-26
A04055,normal_risk_cdd,0.97910006785912,app,DEV004055,2025-03-12
A04056,normal_risk_cdd,0.934342443927428,app,DEV004056,2022-05-03
A04057,higher_risk_edd,0.8187327357402219,app,DEV004057,2022-05-27
A04058,normal_risk_cdd,0.9581077671001988,branch,DEV004058,2022-03-15
A04059,normal_risk_cdd,0.9579536173586948,app,DEV004059,2025-09-20
A04060,higher_risk_edd,0.8560793339181885,app,DEV004060,2025-07-02
A04061,normal_risk_cdd,0.6482833383522844,app,DEV004061,2023-10-16
A04062,normal_risk_cdd,0.8442222702122206,app,DEV004062,2025-06-15
A04063,normal_risk_cdd,0.9397939527439856,app,DEV004063,2025-08-31
A04064,lower_risk_sdd,0.7773009575840162,app,DEV004064,2022-08-28
A04065,normal_risk_cdd,0.7803338188511,branch,DEV004065,2023-02-15
A04066,normal_risk_cdd,0.9901583283730372,app,DEV004066,2022-07-11
A04067,normal_risk_cdd,0.6717654083346639,app,DEV004067,2022-02-26
A04068,higher_risk_edd,0.9205559508936568,app,DEV004068,2025-05-07
A04069,normal_risk_cdd,0.8166231464627403,branch,DEV004069,2022-07-30
A04070,normal_risk_cdd,0.9421869619939442,app,DEV004070,2025-09-29
A04071,normal_risk_cdd,0.9538641972751823,app,DEV004071,2024-06-04
A04072,normal_risk_cdd,0.9263378924346716,branch,DEV004072,2024-09-21
A04073,normal_risk_cdd,0.7419559961003284,app,DEV004073,2024-12-19
A04074,lower_risk_sdd,0.7190095225439138,app,DEV004074,2023-01-11
A04075,normal_risk_cdd,0.8907233574874793,app,DEV004075,2025-06-08
A04076,normal_risk_cdd,0.7163012491776327,app,DEV004076,2022-08-31
A04077,normal_risk_cdd,0.6846388936958651,branch,DEV004077,2022-05-28
A04078,normal_risk_cdd,0.933039143201662,app,DEV004078,2023-03-30
A04079,normal_risk_cdd,0.8355920559216604,app,DEV004079,2025-08-05
A04080,normal_risk_cdd,0.7471854326036099,app,DEV004080,2023-07-09
A04081,normal_risk_cdd,0.8333462457032985,branch,DEV004081,2023-05-23
A04082,normal_risk_cdd,0.8791232864890562,branch,DEV004082,2024-06-02
A04083,normal_risk_cdd,0.8433719098665962,app,DEV004083,2024-06-11
A04084,normal_risk_cdd,0.7258411077499131,app,DEV004084,2024-01-13
A04085,higher_risk_edd,1.0,app,DEV004085,2021-11-30
A04086,normal_risk_cdd,0.9303374375190312,branch,DEV004086,2025-11-27
A04087,normal_risk_cdd,0.8231698038661226,app,DEV004087,2023-11-16
A04088,lower_risk_sdd,0.626392427527817,app,DEV004088,2024-08-24
A04089,normal_risk_cdd,0.8787589915770541,branch,DEV004089,2023-09-18
A04090,lower_risk_sdd,0.5596302883407734,branch,DEV004090,2025-11-27
A04091,normal_risk_cdd,0.8758141149229575,app,DEV004091,2022-03-24
A04092,normal_risk_cdd,0.7435414050511387,branch,DEV004092,2024-01-31
A04093,normal_risk_cdd,0.8443572626523866,app,DEV004093,2022-01-07
A04094,normal_risk_cdd,0.7565142800114513,app,DEV004094,2025-04-20
A04095,normal_risk_cdd,0.7605532814138628,partner_institution,DEV004095,2023-07-29
A04096,normal_risk_cdd,0.9816578090894568,app,DEV004096,2023-03-09
A04097,normal_risk_cdd,0.8547380715427643,app,DEV004097,2022-09-19
A04098,normal_risk_cdd,0.8665925188320934,app,DEV004098,2025-11-19
A04099,higher_risk_edd,0.7890896111134941,app,DEV004099,2023-05-14
A04100,normal_risk_cdd,0.8022398593183161,app,DEV004100,2025-04-29
A04101,normal_risk_cdd,0.8868969694963478,app,DEV004101,2024-03-14
A04102,normal_risk_cdd,0.8655309012758003,app,DEV004102,2025-09-15
A04103,normal_risk_cdd,0.6776776142917036,app,DEV004103,2025-09-09
A04104,higher_risk_edd,0.9665710333325664,branch,DEV004104,2022-11-02
A04105,lower_risk_sdd,0.6793247042839752,app,DEV004105,2023-01-12
A04106,normal_risk_cdd,0.952700959855896,app,DEV004106,2022-04-26
A04107,normal_risk_cdd,0.7975815104849325,app,DEV004107,2023-02-07
A04108,higher_risk_edd,0.7706345023891463,app,DEV004108,2023-07-11
A04109,normal_risk_cdd,0.7702583398555876,app,DEV004109,2025-06-14
A04110,normal_risk_cdd,0.7622347968905154,branch,DEV004110,2022-11-04
A04111,normal_risk_cdd,0.908936710222398,partner_institution,DEV004111,2024-12-29
A04112,normal_risk_cdd,0.6326610729283746,app,DEV004112,2025-06-29
A04113,normal_risk_cdd,0.8141314831941903,partner_institution,DEV004113,2022-12-22
A04114,normal_risk_cdd,0.9640636378861804,app,DEV004114,2023-07-22
A04115,normal_risk_cdd,0.8505769970266908,app,DEV004115,2025-04-26
A04116,normal_risk_cdd,0.921705345294114,app,DEV004116,2023-09-17
A04117,normal_risk_cdd,0.7186561333159129,app,DEV004117,2023-02-21
A04118,normal_risk_cdd,0.7218408389434942,branch,DEV004118,2023-11-30
A04119,normal_risk_cdd,0.9649793966276188,app,DEV004119,2023-01-12
A04120,higher_risk_edd,0.9580972292605802,app,DEV004120,2023-11-22
A04121,normal_risk_cdd,0.8582619489767315,app,DEV004121,2024-07-01
A04122,normal_risk_cdd,0.7605477737514402,app,DEV004122,2025-01-08
A04123,normal_risk_cdd,0.8580625383160185,app,DEV004123,2024-11-18
A04124,higher_risk_edd,0.8583249945327922,branch,DEV004124,2022-08-31
A04125,normal_risk_cdd,0.944949635912452,app,DEV004125,2024-06-02
A04126,normal_risk_cdd,1.0,app,DEV004126,2023-01-15
A04127,normal_risk_cdd,0.8887152842932263,app,DEV004127,2024-06-22
A04128,normal_risk_cdd,0.7992042891630765,app,DEV004128,2023-10-22
A04129,higher_risk_edd,0.7473073335604273,app,DEV004129,2023-06-24
A04130,normal_risk_cdd,0.7152428708366126,branch,DEV004130,2023-12-31
A04131,normal_risk_cdd,0.9743889464821708,app,DEV004131,2022-12-05
A04132,normal_risk_cdd,0.7676646525383142,app,DEV004132,2022-03-15
A04133,normal_risk_cdd,0.820333209465079,app,DEV004133,2022-06-15
A04134,normal_risk_cdd,0.9024260779663342,app,DEV004134,2022-03-19
A04135,lower_risk_sdd,0.7685831839489434,app,DEV004135,2025-10-19
A04136,normal_risk_cdd,0.8340330463068929,app,DEV004136,2022-11-12
A04137,normal_risk_cdd,0.8176266504267172,app,DEV004137,2022-12-30
A04138,normal_risk_cdd,0.8557296822808547,app,DEV004138,2024-04-05
A04139,normal_risk_cdd,0.7997889746688626,app,DEV004139,2024-08-28
A04140,normal_risk_cdd,0.8040944637365636,app,DEV004140,2025-09-15
A04141,normal_risk_cdd,0.8829504094027099,app,DEV004141,2022-07-19
A04142,lower_risk_sdd,0.6648233214267589,branch,DEV004142,2022-07-16
A04143,normal_risk_cdd,1.0,partner_institution,DEV004143,2025-08-13
A04144,normal_risk_cdd,0.8851079053308344,app,DEV004144,2023-07-31
A04145,normal_risk_cdd,0.9420916438475062,app,DEV004145,2023-09-14
A04146,lower_risk_sdd,0.5642971858621495,app,DEV004146,2025-03-24
A04147,normal_risk_cdd,0.8920125832024217,branch,DEV004147,2023-09-18
A04148,normal_risk_cdd,0.7921614922719152,app,DEV004148,2022-08-27
A04149,normal_risk_cdd,0.8816362610637246,app,DEV004149,2024-08-10
A04150,normal_risk_cdd,0.9050811678491872,app,DEV004150,2023-01-01
A04151,normal_risk_cdd,0.8539895075201179,app,DEV004151,2022-01-06
A04152,normal_risk_cdd,1.0,app,DEV004152,2024-02-03
A04153,normal_risk_cdd,0.964238381528676,app,DEV004153,2025-06-28
A04154,normal_risk_cdd,0.9441796266263276,branch,DEV004154,2024-09-21
A04155,lower_risk_sdd,0.7111428953896011,branch,DEV004155,2025-05-16
A04156,higher_risk_edd,1.0,app,DEV004156,2024-07-02
A04157,lower_risk_sdd,0.5350424562024627,app,DEV004157,2023-04-30
A04158,normal_risk_cdd,0.959622649439246,branch,DEV004158,2025-02-08
A04159,normal_risk_cdd,0.7707004550400381,branch,DEV004159,2023-11-07
A04160,normal_risk_cdd,0.8048528704746616,branch,DEV004160,2021-11-26
A04161,normal_risk_cdd,0.8949113955249334,partner_institution,DEV004161,2024-11-09
A04162,normal_risk_cdd,0.9486576132408578,app,DEV004162,2022-05-19
A04163,normal_risk_cdd,0.7577138694654431,app,DEV004163,2024-09-11
A04164,normal_risk_cdd,0.8089964097857815,app,DEV004164,2023-06-14
A04165,normal_risk_cdd,0.8578025658001048,app,DEV004165,2025-04-16
A04166,lower_risk_sdd,0.6350907196243429,app,DEV004166,2024-11-03
A04167,normal_risk_cdd,0.918322564898815,app,DEV004167,2022-06-06
A04168,normal_risk_cdd,1.0,app,DEV004168,2023-07-20
A04169,normal_risk_cdd,0.8835456566820704,app,DEV004169,2023-08-18
A04170,higher_risk_edd,0.8911842849470146,app,DEV004170,2023-11-13
A04171,normal_risk_cdd,0.7462793335488803,app,DEV004171,2024-12-08
A04172,higher_risk_edd,0.9239796869131516,app,DEV004172,2022-03-08
A04173,normal_risk_cdd,0.7747800091176967,app,DEV004173,2024-05-03
A04174,normal_risk_cdd,0.8874039833580338,app,DEV004174,2025-11-16
A04175,normal_risk_cdd,0.8861617308627381,app,DEV004175,2022-04-10
A04176,normal_risk_cdd,0.8129465436380034,app,DEV004176,2025-09-25
A04177,higher_risk_edd,1.0,app,DEV004177,2022-05-09
A04178,normal_risk_cdd,0.7911642144608084,branch,DEV004178,2024-11-06
A04179,normal_risk_cdd,0.8404455145681461,app,DEV004179,2025-08-23
A04180,normal_risk_cdd,0.9011330132711852,app,DEV004180,2025-01-13
A04181,lower_risk_sdd,0.7213643915015863,branch,DEV004181,2023-04-16
A04182,normal_risk_cdd,0.952206121723456,app,DEV004182,2023-09-22
A04183,normal_risk_cdd,0.8842797183194591,branch,DEV004183,2025-04-22
A04184,higher_risk_edd,1.0,app,DEV004184,2024-09-17
A04185,normal_risk_cdd,0.7967913462377648,app,DEV004185,2025-01-27
A04186,lower_risk_sdd,0.7234465568280306,app,DEV004186,2023-04-17
A04187,lower_risk_sdd,0.722378332012512,app,DEV004187,2022-06-11
A04188,lower_risk_sdd,0.7710309339802829,partner_institution,DEV004188,2024-11-23
A04189,normal_risk_cdd,0.7165251206217166,app,DEV004189,2022-04-27
A04190,lower_risk_sdd,0.5774253507519146,app,DEV004190,2024-04-12
A04191,normal_risk_cdd,0.915851277549384,app,DEV004191,2025-08-03
A04192,normal_risk_cdd,0.6378908416094882,branch,DEV004192,2024-08-16
A04193,normal_risk_cdd,0.889360493903068,app,DEV004193,2022-05-28
A04194,normal_risk_cdd,0.9347843539945092,app,DEV004194,2022-09-01
A04195,normal_risk_cdd,0.8038899801959648,partner_institution,DEV004195,2022-12-28
A04196,lower_risk_sdd,0.6155847999910471,app,DEV004196,2024-04-25
A04197,normal_risk_cdd,0.7640690122208077,app,DEV004197,2022-10-19
A04198,normal_risk_cdd,0.8082762304214877,app,DEV004198,2023-01-23
A04199,lower_risk_sdd,0.6105945198430595,app,DEV004199,2022-09-26
A04200,normal_risk_cdd,0.7953726980427582,branch,DEV004200,2023-09-05
A04201,normal_risk_cdd,0.7909857457772402,app,DEV004201,2023-11-18
A04202,lower_risk_sdd,0.6283196172089286,partner_institution,DEV004202,2022-01-11
A04203,normal_risk_cdd,0.8273516547475103,app,DEV004203,2022-02-10
A04204,normal_risk_cdd,0.9999305519888844,app,DEV004204,2023-10-06
A04205,normal_risk_cdd,0.8184651885506392,app,DEV004205,2025-02-11
A04206,normal_risk_cdd,0.8775320172953487,app,DEV004206,2024-04-10
A04207,lower_risk_sdd,0.6038493626818959,app,DEV004207,2023-11-21
A04208,normal_risk_cdd,0.8028323379326834,app,DEV004208,2023-03-13
A04209,normal_risk_cdd,0.7136503569813902,app,DEV004209,2024-08-21
A04210,normal_risk_cdd,0.7242907001751125,branch,DEV004210,2025-09-27
A04211,normal_risk_cdd,0.75344013762776,app,DEV004211,2022-08-12
A04212,normal_risk_cdd,0.8646957467808056,app,DEV004212,2022-02-06
A04213,lower_risk_sdd,0.7360938924227668,app,DEV004213,2025-08-03
A04214,normal_risk_cdd,0.7070668378483586,app,DEV004214,2024-08-21
A04215,normal_risk_cdd,0.8060738558920946,app,DEV004215,2024-03-05
A04216,normal_risk_cdd,0.740648743251972,partner_institution,DEV004216,2022-11-11
A04217,lower_risk_sdd,0.628857832469316,app,DEV004217,2022-10-22
A04218,higher_risk_edd,1.0,app,DEV004218,2024-07-16
A04219,normal_risk_cdd,0.8142494078713619,app,DEV004219,2024-08-30
A04220,normal_risk_cdd,0.8461986422240243,app,DEV004220,2024-04-16
A04221,lower_risk_sdd,0.7664182717113851,app,DEV004221,2024-12-14
A04222,normal_risk_cdd,0.8866320744406327,app,DEV004222,2024-03-01
A04223,normal_risk_cdd,0.7891926515346558,app,DEV004223,2024-11-12
A04224,normal_risk_cdd,0.862713222866858,app,DEV004224,2025-09-05
A04225,normal_risk_cdd,0.7837960790878167,branch,DEV004225,2023-01-19
A04226,normal_risk_cdd,0.8836385610188799,app,DEV004226,2022-10-02
A04227,normal_risk_cdd,0.8912272123258207,app,DEV004227,2024-10-07
A04228,normal_risk_cdd,0.7406272239601238,app,DEV004228,2024-04-22
A04229,normal_risk_cdd,0.8640119533908619,app,DEV004229,2024-04-20
A04230,higher_risk_edd,0.9405941393603264,app,DEV004230,2025-10-31
A04231,lower_risk_sdd,0.693574191773769,app,DEV004231,2023-09-22
A04232,normal_risk_cdd,0.9165077640815308,app,DEV004232,2024-01-29
A04233,normal_risk_cdd,0.8881959683299684,app,DEV004233,2022-02-19
A04234,lower_risk_sdd,0.6257445317296199,app,DEV004234,2024-06-04
A04235,normal_risk_cdd,0.92466640166912,branch,DEV004235,2022-09-22
A04236,normal_risk_cdd,0.7801549778951798,partner_institution,DEV004236,2024-05-07
A04237,normal_risk_cdd,0.74435824053044,branch,DEV004237,2025-03-05
A04238,normal_risk_cdd,0.5943770652351359,app,DEV004238,2024-07-08
A04239,normal_risk_cdd,0.8443887238610276,app,DEV004239,2022-05-14
A04240,normal_risk_cdd,0.7842762848405251,app,DEV004240,2024-11-21
A04241,normal_risk_cdd,0.881820358086028,app,DEV004241,2022-07-10
A04242,normal_risk_cdd,0.6923018084764505,branch,DEV004242,2023-03-30
A04243,normal_risk_cdd,0.7982257159280399,app,DEV004243,2022-12-03
A04244,normal_risk_cdd,0.8876215924691588,app,DEV004244,2022-11-22
A04245,normal_risk_cdd,0.7676131082920815,partner_institution,DEV004245,2023-11-04
A04246,normal_risk_cdd,0.8827405398890289,app,DEV004246,2023-07-02
A04247,lower_risk_sdd,0.6054381923945568,app,DEV004247,2025-08-22
A04248,normal_risk_cdd,0.8473753352176002,app,DEV004248,2023-02-09
A04249,normal_risk_cdd,0.8976126405133484,app,DEV004249,2023-01-22
A04250,normal_risk_cdd,0.9262237618492252,partner_institution,DEV004250,2025-07-03
A04251,lower_risk_sdd,0.6573993929056486,app,DEV004251,2023-11-02
A04252,normal_risk_cdd,0.7848791764097004,app,DEV004252,2023-11-15
A04253,normal_risk_cdd,0.8133568910096279,app,DEV004253,2024-09-03
A04254,normal_risk_cdd,0.9009564290469566,branch,DEV004254,2025-08-27
A04255,lower_risk_sdd,0.5682997133213915,branch,DEV004255,2025-11-18
A04256,lower_risk_sdd,0.6357546722687836,branch,DEV004256,2025-01-30
A04257,normal_risk_cdd,0.819129272131082,branch,DEV004257,2024-12-28
A04258,higher_risk_edd,0.9417310573344828,app,DEV004258,2025-01-25
A04259,normal_risk_cdd,0.7692573976600497,app,DEV004259,2023-06-26
A04260,higher_risk_edd,0.801844451823031,branch,DEV004260,2024-03-23
A04261,normal_risk_cdd,0.8916594092767715,app,DEV004261,2025-06-20
A04262,normal_risk_cdd,0.9271305138790918,app,DEV004262,2025-08-01
A04263,normal_risk_cdd,0.7066260034001475,app,DEV004263,2023-04-14
A04264,normal_risk_cdd,0.8795140928740973,app,DEV004264,2022-02-28
A04265,normal_risk_cdd,0.936654633187614,app,DEV004265,2022-08-16
A04266,normal_risk_cdd,0.8976728837409859,branch,DEV004266,2022-11-15
A04267,normal_risk_cdd,0.8166663857059147,app,DEV004267,2024-08-22
A04268,normal_risk_cdd,0.7745202904199394,app,DEV004268,2023-02-02
A04269,normal_risk_cdd,0.8564782463479991,app,DEV004269,2025-08-04
A04270,higher_risk_edd,0.9698228047077504,app,DEV004270,2025-03-26
A04271,normal_risk_cdd,0.8576646008924719,app,DEV004271,2025-05-11
A04272,normal_risk_cdd,0.8355892295905947,app,DEV004272,2025-03-07
A04273,normal_risk_cdd,0.7633878620701794,app,DEV004273,2024-06-24
A04274,normal_risk_cdd,0.8838150633047082,app,DEV004274,2025-09-29
A04275,lower_risk_sdd,0.6876683595530819,app,DEV004275,2022-08-25
A04276,normal_risk_cdd,0.8660657700369337,app,DEV004276,2023-01-16
A04277,normal_risk_cdd,0.8588794916057005,app,DEV004277,2023-05-15
A04278,normal_risk_cdd,0.9843399590196884,app,DEV004278,2025-03-20
A04279,normal_risk_cdd,0.8000496972341283,app,DEV004279,2022-06-06
A04280,lower_risk_sdd,0.7525148077965325,app,DEV004280,2025-11-23
A04281,normal_risk_cdd,0.791278042462253,branch,DEV004281,2021-12-02
A04282,normal_risk_cdd,0.9387160458365142,app,DEV004282,2022-12-30
A04283,lower_risk_sdd,0.7486694040064436,app,DEV004283,2025-02-08
A04284,normal_risk_cdd,0.8265559037278494,app,DEV004284,2025-02-16
A04285,normal_risk_cdd,0.9828770443248668,app,DEV004285,2023-02-15
A04286,higher_risk_edd,0.987522870939687,app,DEV004286,2022-09-02
A04287,normal_risk_cdd,0.7798182047087546,app,DEV004287,2024-01-17
A04288,higher_risk_edd,0.9200674724488632,app,DEV004288,2025-09-05
A04289,normal_risk_cdd,0.940620984488532,app,DEV004289,2023-12-08
A04290,lower_risk_sdd,0.723845176150132,branch,DEV004290,2023-12-29
A04291,lower_risk_sdd,0.5653567678896567,app,DEV004291,2024-08-11
